test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
3613358386,132747306,"asus/WW_Z00A/Z00A:6.0.1/MMB29P/4.21.40.134_20160825_4746_user:user/release-keys","2018-02-01 00:00:04","42.153.39.xxx",3757,8385,23,"Cyberjaya","Malaysia","MY",2.9225,101.6550,"MYREN","Malaysia","MY","Selangor","10","Puchong Batu Dua Belas","3.00016","101.61237",6.12584,"Webe Digital Sdn. Bhd.","1","U MOBILE","502","12",15,15,"asus","Z00A","mofd_v1","NJH47F","asus","ASUS_Z00A","WW_Z00A","","31047436",1,"Puchong, Selangor, Malaysia","Puchong","locality","Malaysia","MY","Selangor","","","47140"
3613358388,194260073,"asus/WW_a501cg/ASUS_T00J:4.4.2/KVT49L/WW_user_2.22.40.54_20150527_44:user/release-keys","2018-02-01 00:00:04","213.87.153.xxx",5729,3774,45,"Voskresensk","Russian Federation","RU",55.3167,38.7000,"Proxima","Russia","RU","Moscow Oblast","MOS","Lukhovitsy","54.97061","39.03342",27.3278,"MTS PJSC","1","MTS RUS","250","1",17,17,"asus","ASUS_T00J","redhookbay","KVT49L","asus","ASUS_T00J","WW_a501cg","","7331607",1,"Lukhovitsy, Moscow Oblast, Russia","Lukhovitsy","locality","Russia","RU","Moscow Oblast","Lukhovitsky District","","140501"
3613358390,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-02-01 00:00:04","93.176.153.xxx",336269,299159,2,"Barcelona","Spain","ES",41.3857,2.1699,"apfutura","Spain","ES","Catalonia","CT","Barcelona","41.43625","2.16599",3.50234,"Masmovil","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",1,"Barcelona, Barcelona, Spain","Barcelona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Barcelona",""
3613358392,148154878,"samsung/hero2ltexx/hero2lte:6.0.1/MMB29K/G935FXXE1APDN:eng/test-keys","2018-02-01 00:00:04","27.247.200.xxx",34035,10761,22,"Changhua","Taiwan","TW",23.9333,120.5333,"Far Eastone Telecommunications Co., Ltd.","Taiwan","TW","Changhua County","CHA","Yuanlin","23.96175","120.57371",3.22442,"Far EastTone Telecommunication Co.","1","Far EasTone","466","1",15,15,"samsung","hero2lte","samsungexynos8890","MMB29K","samsung","SM-G935F","hero2ltexx","","133170455",1,"Yuanlin, Yuanlin City, Changhua County, Taiwan","Yuanlin","locality","Taiwan","TW","Changhua County","Yuanlin City","","510"
3613358393,168691542,"Xiaomi/santoni/santoni:7.1.2/N2G47H/V9.2.3.0.NAMMIEK:user/release-keys","2018-02-01 00:00:04","49.33.54.xxx",7244,7277,38,"Vile Parle","India","IN",19.1031,72.8467,"Utopia Networks","India","IN","Maharashtra","MH","Mumbai","19.07638","72.83542",1.98998,"Jio","1","Jio 4G","405","874",15,15,"Xiaomi","santoni","qcom","N2G47H","Xiaomi","Redmi 4","santoni","","130576",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400052"
3613358394,189717601,"Sony/G3116/G3116:7.0/40.0.A.6.189/2558346386:user/release-keys","2018-02-01 00:00:04","115.164.168.xxx",56293,26224,19,"Cyberjaya","Malaysia","MY",2.9225,101.6550,"Global Forway Sdn Bhd","Malaysia","MY","Putrajaya","16","Putrajaya","2.89906","101.66117",1.67647,"DiGi Telecommunications Sdn. Bhd.","1","  DiGi  ","502","16",15,15,"Sony","G3116","mt6757","40.0.A.6.189","Sony","G3116","G3116","","20247754",1,"Putrajaya, Putrajaya, Malaysia","Putrajaya","locality","Malaysia","MY","Putrajaya","","","62200"
3613358395,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-02-01 00:00:04","85.51.159.xxx",45220,45934,3,"Madrid","Spain","ES",40.4000,-3.6833,"Orange","Spain","ES","Community of Madrid","MD","Madrid","40.49579","-3.65382",6.80491,"Orange Espana","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",1,"Madrid, Madrid, Spain","Madrid","locality","Spain","ES","Community of Madrid","Madrid","Área Metropolitalitana y Corredor del Henares, Madrid","28050"
3613358398,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-02-01 00:00:04","89.155.215.xxx",42782,9224,11,"Porto","Portugal","PT",41.1497,-8.6100,"NOS","Portugal","PT","Aveiro District","01","Aveiro","40.64759","-8.64562",34.781,"Nos Comunicacoes, S.A.","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",1,"Aveiro, Portugal","Aveiro","locality","Portugal","PT","Aveiro District","","","3800"
3613358399,178794303,"OPPO/CPH1701/CPH1701:6.0.1/MMB29M/1511440347:user/release-keys","2018-02-01 00:00:04","112.79.140.xxx",4087,1684,73,"New Delhi","India","IN",28.6100,77.2300,"Vodafone India","India","IN","Uttar Pradesh","UP","UNKNOWN","28.57000","77.32000",6.12643,"Vodafone India","1","Vodafone","405","66",17,15,"OPPO","CPH1701","qcom","MMB29M","OPPO","CPH1701","CPH1701","","205872390",2,"Uttar Pradesh, India","Uttar Pradesh","administrative_area_level_1","India","IN","Uttar Pradesh","","",""
3613358403,189790174,"DOOGEE/S60/S60:7.0/NRD90M/1506563955:user/release-keys","2018-02-01 00:00:04","5.90.96.xxx",59084,12039,19,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Tuscany","52","Florence","43.76937","11.20580",145.01,"Vodafone Italia","1","vodafone IT","222","10",15,15,"DOOGEE","S60","mt6757","NRD90M","DOOGEE","S60","S60","","15336735",1,"Florence, Italy","Florence","locality","Italy","IT","Tuscany","Metropolitan City of Florence","Florence","50143"
3613358406,82531023,"samsung/trltedt/trlte:4.4.4/KTU84P/N910GDTU1ANK3:user/release-keys","2018-02-01 00:00:05","110.26.165.xxx",60167,44707,22,"Taichung","Taiwan","TW",24.1500,120.6667,"TINP","Taiwan","TW","Taichung City","TXG","Taichung","24.17156","120.67129",1.51917,"Far EastTone Telecommunication Co.","1","Far EasTone","466","1",15,15,"samsung","trlte","qcom","KTU84P","samsung","SM-N910G","trltedt","","130612512",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","404"
3613358407,119494056,"Huawei/G620S-UL00/hwG620S-UL00:4.4.4/HuaweiG620S-UL00/C636B264:user/release-keys","2018-02-01 00:00:05","42.107.202.xxx",222,1192,73,"Coimbatore","India","IN",11.0168,76.9558,"Glan Solution India Pvt Ltd","India","IN","Kerala","KL","Agali","11.06304","76.53790",28.5511,"Vodafone India","1","Vodafone IN","404","46",15,15,"Huawei","hwG620S-UL00","qcom","HuaweiG620S-UL00","HUAWEI","G620S-UL00","G620S-UL00","","205051136",1,"Mukkali, Kerala 678582, India","Mukkali","sublocality_level_1","India","IN","Kerala","Palakkad","","678582"
3613358409,194502790,"CTL/ctl_iptv_mrvl/ctl_iptv_mrvl:6.0.1/M5C14J/inkyu28.kim06291758:eng/release-keys","2018-02-01 00:00:05","46.162.14.xxx",29319,77579,27,"Dzerzhinsk","Ukraine","UA",48.3916,37.8558,"DRIVE_DIPT","Ukraine","UA","Donetsk Oblast","14","Donetsk","47.99170","37.77590",27.9056,"Interphone Ltd.","1","                ","","",0,0,"CTL","ctl_iptv_mrvl","macan","M5C14J","LGE","43UK30G","ctl_iptv_mrvl","","",2,"Donetsk, Donetsk Oblast, Ukraine","Donetsk","locality","Ukraine","UA","Donetsk Oblast","Donets'ka city council","","83000"
3613358411,183088488,"HONOR/FRD-L09/HWFRD:7.0/HUAWEIFRD-L09/C10B385:user/release-keys","2018-02-01 00:00:05","176.59.52.xxx",1388,1776,23,"Moscow","Russia","RU",55.7517,37.6178,"Beeline","Russia","RU","Moscow","MOW","Moscow","55.64013","37.51299",8.73239,"T2 Mobile LLC","1","TELE2","250","20",15,15,"honor","HWFRD","hi3650","HUAWEIFRD-L09","HUAWEI","FRD-L09","FRD-L09","","198238545",1,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","117437"
3613358412,177841093,"Xiaomi/santoni/santoni:7.1.2/N2G47H/V9.2.3.0.NAMMIEK:user/release-keys","2018-02-01 00:00:05","178.176.113.xxx",3755,929,91,"Khanty-Mansiysk","Russian Federation","RU",61.0000,69.0000,"Rostelecom","Russia","RU","Khanty-Mansi Autonomous Okrug","KHM","Igrim","63.19723","64.41597",212.306,"Yota","1","MegaFon","250","2",17,17,"Xiaomi","santoni","qcom","N2G47H","Xiaomi","Redmi 4X","santoni","","13334171",1,"Igrim, Khanty-Mansi Autonomous Okrug, Russia, 628146","Igrim","locality","Russia","RU","Khanty-Mansi Autonomous Okrug","Beryozovsky District","","628146"
3613358413,185769995,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU2BQKG:user/release-keys","2018-02-01 00:00:05","46.230.133.xxx",10981,18197,19,"Oslo","Norway","NO",59.9494,10.7564,"Get AS","Norway","NO","Oslo","03","Oslo","59.94617","10.84909",3.21851,"Netett Sverige AB","1","ice.net","242","2",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","33619488",1,"Oslo, Norway","Oslo","locality","Norway","NO","Oslo","","","0595"
3613358417,93158453,"HUAWEI/TIT-AL00/HWTIT-AL00:5.1/HUAWEITIT-AL00/C00B153:user/release-keys","2018-02-01 00:00:05","223.104.23.xxx",41751,7936,49,"Macau","Macau","MO",22.2000,113.5500,"SPEEDTEST-MO","China","CN","Hainan","HI","Qionghai","19.15803","110.56475",285.625,"China Mobile Guangdong","1","中国移动","460","0",15,15,"HUAWEI","HWTIT-AL00","mt6735","HUAWEITIT-AL00","HUAWEI","HUAWEI TIT-AL00","TIT-AL00","","122024454",1,"Qionghai, Hainan, China","Qionghai","sublocality_level_1","China","CN","Hainan","","",""
3613358420,194407415,"samsung/zerofltexx/zeroflte:7.0/NRD90M/G920FXXS5EQL7:user/release-keys","2018-02-01 00:00:05","91.253.120.xxx",84782,26845,27,"Arezzo","Italy","IT",43.4667,11.8833,"IVO by D.t.s. S.r.l.","Italy","IT","UNKNOWN","??","UNKNOWN","43.14790","12.10970",24.8221,"Wind Tre","1","3 ITA","222","99",15,15,"samsung","zeroflte","samsungexynos7420","NRD90M","samsung","SM-G920F","zerofltexx","","13678083",2,"Italy","Italy","country","Italy","IT","","","",""
3613358422,150384165,"lge/m216_global_com/m216:5.1.1/LMY47V/160511857b84f:user/release-keys","2018-02-01 00:00:05","42.110.128.xxx",19627,5524,37,"Kolkata","India","IN",22.5667,88.3667,"Indinet Service Private Limited","India","IN","West Bengal","WB","Kolkata","22.54716","88.35096",1.68458,"Vodafone India","1","Vodafone IN","404","30",15,15,"lge","m216","m216","LMY47V","LGE","LG-K420","m216_global_com","","214020865",1,"Kolkata, West Bengal 700001, India","Kolkata","locality","India","IN","West Bengal","Kolkata","","700071"
3613358424,176956019,"lge/m216_global_com/m216:5.1.1/LMY47V/160511857b84f:user/release-keys","2018-02-01 00:00:05","171.51.229.xxx",23630,2461,34,"Navi Mumbai","India","IN",19.0330,73.0296,"TaTaTele Services","India","IN","Maharashtra","MH","Kharghar","19.01524","73.03929",1.38231,"Bharti Broadband","1","AirTel","404","92",15,15,"lge","m216","m216","LMY47V","LGE","LG-K420","m216_global_com","","205076226",1,"Navi Mumbai, Maharashtra, India","Navi Mumbai","locality","India","IN","Maharashtra","Thane","","400614"
3613358429,125217277,"Huawei/G620S-UL00/hwG620S-UL00:4.4.4/HuaweiG620S-UL00/C636B264:user/release-keys","2018-02-01 00:00:05","1.39.175.xxx",27853,9004,56,"Mumbai","India","IN",18.9647,72.8258,"Vodafone India","India","IN","Karnataka","KA","Gulbarga","17.30390","76.81856",286.486,"Vodafone India","1","Vodafone IN","404","86",15,15,"Huawei","hwG620S-UL00","qcom","HuaweiG620S-UL00","HUAWEI","G620S-UL00","G620S-UL00","","206623494",1,"Kalaburagi, Karnataka 585101, India","Kalaburagi","locality","India","IN","Karnataka","Gulbarga","","585102"
3613358431,170909041,"lge/lucye_global_com/lucye:7.0/NRD90U/180082117fe40:user/release-keys","2018-02-01 00:00:05","94.254.130.xxx",19310,5442,16,"Warsaw","Poland","PL",52.2323,21.0084,"ISP Emitel","Poland","PL","Masovian Voivodeship","MZ","Warsaw","52.25167","20.98473",1.67345,"Play","1","Play","260","6",15,15,"lge","lucye","lucye","NRD90U","LGE","LG-H870","lucye_global_com","","1391112",1,"Warsaw, Poland","Warsaw","locality","Poland","PL","Masovian Voivodeship","Warszawa","Warszawa","02"
3613358433,78872491,"samsung/trhpltexx/trhplte:5.0.1/LRX22C/N910UXXU1BOD4:user/release-keys","2018-02-01 00:00:05","180.217.136.xxx",66438,18236,27,"Taipei","Taiwan","TW",25.0333,121.5333,"Taipeinet","Taiwan","TW","Taipei City","TPE","Taipei","25.04180","121.49660",2.37425,"Vibo Telecom","1","T Star","466","89",15,15,"samsung","trhplte","universal5433","LRX22C","samsung","SM-N910U","trhpltexx","","61876993",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","108"
3613358437,156252633,"HUAWEI/NXT-L29/HWNXT:7.0/HUAWEINXT-L29/C185B580:user/release-keys","2018-02-01 00:00:06","130.193.231.xxx",18026,4017,189,"Accra","Ghana","GH",5.5500,-0.2167,"Vodafone Ghana","Iraq","IQ","Erbil","AR","Erbil","36.19000","44.00890",3510.24,"Newroz Telecom Ltd.","1","Fastlink","418","66",15,15,"HUAWEI","HWNXT","hi3650","HUAWEINXT-L29","HUAWEI","HUAWEI NXT-L29","NXT-L29","","",2,"Erbil, Iraq","Erbil","locality","Iraq","IQ","Erbil","Erbil","",""
3613358438,179103141,"Xiaomi/sagit/sagit:7.1.1/NMF26X/V9.0.6.0.NCACNEI:user/release-keys","2018-02-01 00:00:06","117.136.25.xxx",16998,4077,52,"Xi'an","China","CN",34.2667,108.9000,"China Mobile Group Shaanxi Company Limited","China","CN","Shaanxi","SN","Yulin","37.32574","107.57698",224.229,"China Mobile Guangdong","1","中国移动","460","0",15,15,"Xiaomi","sagit","qcom","NMF26X","Xiaomi","MI 6","sagit","","153554944",1,"Yulin, Shaanxi, China","Yulin","locality","China","CN","Shaanxi","","",""
3613358439,167801369,"samsung/gt58ltedo/gt58lte:7.1.1/NMF26X/T355YDOU1CQJ3:user/release-keys","2018-02-01 00:00:06","223.179.101.xxx",17335,28,204,"New Delhi","India","IN",28.6100,77.2300,"Hathway Cable and Datacom Ltd","India","IN","Delhi","DL","Delhi","28.66670","77.21670",4.00426,"BHARTI Airtel","1","Airtel | airtel","404","92",15,15,"samsung","gt58lte","qcom","NMF26X","samsung","SM-T355Y","gt58ltedo","","205168130",2,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110054"
3613358440,122938058,"LYF/LS-5501/mobeeplus00b_msm8939_64:5.1.1/LMY47V/449:user/release-keys","2018-02-01 00:00:06","47.11.181.xxx",2521,100,248,"Siliguri","India","IN",26.8367,89.3843,"GALAXYNET CONNECTIONS PVT LTD.","India","IN","West Bengal","WB","Pedong","27.11726","88.58161",53.1502,"Jio","1","Jio","405","840",15,15,"LYF","mobeeplus00b_msm8939_64","qcom","LMY47V","LYF","LS-5501","LS-5501","","436754",1,"Algarah, West Bengal 734314, India","Algarah","locality","India","IN","West Bengal","Darjeeling","","734314"
3613358443,189576415,"HUAWEI/BLA-L09/HWBLA:8.0.0/HUAWEIBLA-L09/127(C55):user/release-keys","2018-02-01 00:00:06","176.200.214.xxx",110046,43353,139,"Accra","Ghana","GH",5.5500,-0.2167,"Bluecloud Networks Ltd","Italy","IT","Campania","72","Giffoni Valle Piana","40.75100","14.92140",2609.36,"Telecom Italia Mobile","1","I TIM","222","1",15,15,"HUAWEI","HWBLA","kirin970","HUAWEIBLA-L09","HUAWEI","BLA-L09","BLA-L09","","",2,"84095 Curti SA, Italy","Curti","locality","Italy","IT","Campania","Province of Salerno","Giffoni Valle Piana","84095"
3613358446,193750943,"OPPO/X9009/X9009:5.1/LMY47I/1508407280:user/release-keys","2018-02-01 00:00:06","42.110.131.xxx",7577,8503,32,"Kolkata","India","IN",22.5667,88.3667,"Vodafone India","India","IN","West Bengal","WB","Puruliya","23.33311","86.36742",137.936,"Vodafone India","1","Vodafone IN","405","67",15,0,"OPPO","X9009","mt6755","LMY47I","OPPO","X9009","X9009","","33103522",1,"Purulia, West Bengal, India","Purulia","locality","India","IN","West Bengal","Purulia","","723101"
3613358448,166643736,"Sony/G8141/G8141:8.0.0/47.1.A.12.34/522928119:user/release-keys","2018-02-01 00:00:06","91.129.108.xxx",136837,65315,14,"Tallinn","Estonia","EE",59.4339,24.7549,"Elisa","Estonia","EE","Harju County","37","Saue","59.32472","24.55424",10.3447,"NetCom GSM as","1","Tele2 EE","248","3",15,15,"Sony","G8141","qcom","47.1.A.12.34","Sony","G8141","G8141","","36068105",1,"Saue, Harju County, Estonia","Saue","locality","Estonia","EE","Harju County","Saue linn","","76505"
3613358449,130368920,"ZTE/msm8974/msm8974:4.3/JLS36C/eng.daybuild.20141201.201125:user/release-keys","2018-02-01 00:00:06","117.136.75.xxx",80421,9038,18,"Fuzhou","China","CN",26.0761,119.3064,"Fuzhou China Mobile,Fujian","China","CN","Fujian","FJ","Fuzhou","26.08837","119.30463",0.855812,"China Mobile Guangdong","1","中国移动","460","0",15,15,"ZTE","msm8974","qcom","JLS36C","ZTE","ZTE Grand S II LTE","msm8974","","28844",1,"Fuzhou, Fujian, China","Fuzhou","locality","China","CN","Fujian","","","350011"
3613358451,188824306,"samsung/hero2ltexx/hero2lte:6.0.1/MMB29K/G935FXXU1CPJ2:user/release-keys","2018-02-01 00:00:06","106.203.162.xxx",11187,1268,220,"Kolkata","India","IN",22.5667,88.3667,"Alliance Broadband Services Pvt. Ltd.","India","IN","West Bengal","WB","Durgapur","23.54117","87.28497",96.3492,"BHARTI Airtel","1","AirTel","405","51",15,15,"samsung","hero2lte","samsungexynos8890","MMB29K","samsung","SM-G935F","hero2ltexx","","15899393",1,"Durgapur, West Bengal, India","Durgapur","locality","India","IN","West Bengal","Bardhaman","","713213"
3613358453,190947841,"OnePlus/OnePlus5T/OnePlus5T:7.1.1/NMF26X/10251746:user/release-keys","2018-02-01 00:00:06","85.76.20.xxx",83333,45646,21,"Tampere","Finland","FI",61.5000,23.7667,"Tampereen Puhelin Oy","Finland","FI","Pirkanmaa","11","Tampere","61.49882","23.75136",0.512859,"Elisa Oyj","1","Saunalahti","244","5",15,15,"OnePlus","OnePlus5T","qcom","NMF26X","OnePlus","ONEPLUS A5010","OnePlus5T","","998153",1,"Tampere, Finland","Tampere","locality","Finland","FI","Pirkanmaa","Tampere","","33210"
3613358454,188850882,"xiaomi/mido/mido:7.0/NRD90M/V9.0.5.0.NCFMIEI:user/release-keys","2018-02-01 00:00:06","223.191.24.xxx",13877,436,19,"Kolkata","India","IN",22.5667,88.3667,"Indinet Service Private Limited","India","IN","West Bengal","WB","Kolkata","22.51416","88.35290",3.73963,"BHARTI Airtel","1","AirTel","404","31",15,15,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","233095427",1,"Kolkata, West Bengal 700001, India","Kolkata","locality","India","IN","West Bengal","Kolkata","","700045"
3613358456,194505692,"Coolpad/C103_C1-INDIA/C103:6.0.1/ZIXOSOP5801803011S/0001832:user/release-keys","2018-02-01 00:00:06","188.162.36.xxx",3752,9720,69,"Volgograd","Russia","RU",48.7000,44.5167,"Rostelecom","Russia","RU","Volgograd Oblast","VGG","Volgograd","48.68837","44.48533",1.64285,"Yota","1","Yota","250","11",15,15,"Coolpad","C103","qcom","ZIXOSOP5801803011S","Coolpad","C103","C103_C1-INDIA","","88344328",1,"Volgograd, Volgograd Oblast, Russia","Volgograd","locality","Russia","RU","Volgograd Oblast","gorod Volgograd","","400074"
3613358458,194171013,"Xiaomi/sagit/sagit:7.1.1/NMF26X/V9.2.2.0.NCAMIEK:user/release-keys","2018-02-01 00:00:06","110.50.153.xxx",6536,4472,32,"Yilan","Taiwan","TW",24.6938,121.7750,"TFN Media Co., Ltd.","Taiwan","TW","Yilan County","ILA","Yilan","24.75040","121.75021",4.21349,"Vibo Telecom","1","台灣之星","466","89",15,15,"Xiaomi","sagit","qcom","NMF26X","Xiaomi","MI 6","sagit","","66562305",1,"Yilan, Yilan City, Yilan County, Taiwan 260","Yilan","locality","Taiwan","TW","Taiwan Province","Yilan County","Yilan City","260"
3613358461,192493040,"HUAWEI/RNE-L22/HWRNE:7.0/HUAWEIRNE-L22/C636B132:user/release-keys","2018-02-01 00:00:06","115.164.78.xxx",16298,3665,24,"Johor Bahru","Malaysia","MY",1.4927,103.7414,"Celcom Axiata","Malaysia","MY","Johor","01","Kampung Saleng","1.63210","103.65895",11.2016,"DiGi Telecommunications Sdn. Bhd.","1","DiGi","502","16",15,15,"HUAWEI","HWRNE","hi6250","HUAWEIRNE-L22","HUAWEI","RNE-L22","RNE-L22","","3515339",1,"Senai, Johor, Malaysia","Senai","locality","Malaysia","MY","Johor","Kulaijaya","Senai","81400"
3613358466,164373624,"samsung/dreamqltesq/dreamqltesq:7.0/NRD90M/G950USQS2BQL1:user/release-keys","2018-02-01 00:00:07","174.230.135.xxx",69553,23665,39,"Grand Rapids, MI","United States","US",42.9659,-85.6674,"Merit Network, Inc","United States","US","Michigan","MI","Allendale","42.96280","-85.90502",12.0299,"VERIZON WIRELESS","1","Verizon Wireless","311","480",15,15,"samsung","dreamqltesq","qcom","NRD90M","samsung","SM-G950U","dreamqltesq","58512922","",1,"Allendale Charter Twp, MI, USA","Allendale Charter Township","locality","United States","US","Michigan","Ottawa County","","49401"
